ticker,name,isin,exchange,sector,industry,market_data_ticker,country,universe
LGEINDIA,LG Electronics India Limited,INE324D01010,NSE,Consumer Durables,Consumer Durables,LGEINDIA.NS,IN,NSE_MAINBOARD
LGHL,Laxmi Goldorna House Limited,INE258Y01016,NSE,Unclassified,Unclassified,LGHL.NS,IN,NSE_MAINBOARD
LIBAS,Libas Consumer Products Limited,INE908V01012,NSE,Unclassified,Unclassified,LIBAS.NS,IN,NSE_MAINBOARD
LIBERTSHOE,Liberty Shoes Limited,INE557B01019,NSE,Unclassified,Unclassified,LIBERTSHOE.NS,IN,NSE_MAINBOARD
LICHSGFIN,LIC Housing Finance Limited,INE115A01026,NSE,Financial Services,Financial Services,LICHSGFIN.NS,IN,NSE_MAINBOARD
LICI,Life Insurance Corporation Of India,INE0J1Y01017,NSE,Unclassified,Unclassified,LICI.NS,IN,NSE_MAINBOARD
LIKHITHA,Likhitha Infrastructure Limited,INE060901027,NSE,Unclassified,Unclassified,LIKHITHA.NS,IN,NSE_MAINBOARD
LINC,Linc Limited,INE802B01027,NSE,Unclassified,Unclassified,LINC.NS,IN,NSE_MAINBOARD
LINCOLN,Lincoln Pharmaceuticals Limited,INE405C01035,NSE,Unclassified,Unclassified,LINCOLN.NS,IN,NSE_MAINBOARD
LINDEINDIA,Linde India Limited,INE473A01011,NSE,Unclassified,Unclassified,LINDEINDIA.NS,IN,NSE_MAINBOARD
LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,NSE,Unclassified,Unclassified,LLOYDSENGG.NS,IN,NSE_MAINBOARD
LLOYDSENT,Lloyds Enterprises Limited,INE080I01025,NSE,Unclassified,Unclassified,LLOYDSENT.NS,IN,NSE_MAINBOARD
LLOYDSME,Lloyds Metals And Energy Limited,INE281B01032,NSE,Unclassified,Unclassified,LLOYDSME.NS,IN,NSE_MAINBOARD
LMW,LMW Limited,INE269B01029,NSE,Unclassified,Unclassified,LMW.NS,IN,NSE_MAINBOARD
LODHA,Lodha Developers Limited,INE670K01029,NSE,Realty,Realty,LODHA.NS,IN,NSE_MAINBOARD
LOKESHMACH,Lokesh Machines Limited,INE397H01017,NSE,Unclassified,Unclassified,LOKESHMACH.NS,IN,NSE_MAINBOARD
LORDSCHLO,Lords Chloro Alkali Limited,INE846D01012,NSE,Unclassified,Unclassified,LORDSCHLO.NS,IN,NSE_MAINBOARD
LOTUSDEV,Sri Lotus Developers and Realty Limited,INE0V9Q01010,NSE,Unclassified,Unclassified,LOTUSDEV.NS,IN,NSE_MAINBOARD
LOTUSEYE,Lotus Eye Hospital and Institute Limited,INE947I01017,NSE,Unclassified,Unclassified,LOTUSEYE.NS,IN,NSE_MAINBOARD
LOVABLE,Lovable Lingerie Limited,INE597L01014,NSE,Unclassified,Unclassified,LOVABLE.NS,IN,NSE_MAINBOARD
LOYALTEX,Loyal Textile Mills Limited,INE970D01010,NSE,Unclassified,Unclassified,LOYALTEX.NS,IN,NSE_MAINBOARD
LPDC,Landmark Property Development Company Limited,INE197J01017,NSE,Unclassified,Unclassified,LPDC.NS,IN,NSE_MAINBOARD
LT,Larsen & Toubro Limited,INE018A01030,NSE,Construction,Construction,LT.NS,IN,NSE_MAINBOARD
LTF,L&T Finance Limited,INE498L01015,NSE,Financial Services,Financial Services,LTF.NS,IN,NSE_MAINBOARD
LTFOODS,LT Foods Limited,INE818H01020,NSE,Unclassified,Unclassified,LTFOODS.NS,IN,NSE_MAINBOARD
LTM,LTM Limited,INE214T01019,NSE,Information Technology,Information Technology,LTM.NS,IN,NSE_MAINBOARD
LTTS,L&T Technology Services Limited,INE010V01017,NSE,Unclassified,Unclassified,LTTS.NS,IN,NSE_MAINBOARD
LUMAXIND,Lumax Industries Limited,INE162B01018,NSE,Unclassified,Unclassified,LUMAXIND.NS,IN,NSE_MAINBOARD
LUMAXTECH,Lumax Auto Technologies Limited,INE872H01027,NSE,Unclassified,Unclassified,LUMAXTECH.NS,IN,NSE_MAINBOARD
LUPIN,Lupin Limited,INE326A01037,NSE,Healthcare,Healthcare,LUPIN.NS,IN,NSE_MAINBOARD
LUXIND,Lux Industries Limited,INE150G01020,NSE,Unclassified,Unclassified,LUXIND.NS,IN,NSE_MAINBOARD
LXCHEM,Laxmi Organic Industries Limited,INE576O01020,NSE,Unclassified,Unclassified,LXCHEM.NS,IN,NSE_MAINBOARD
LYKALABS,Lyka Labs Limited,INE933A01014,NSE,Unclassified,Unclassified,LYKALABS.NS,IN,NSE_MAINBOARD
M&M,Mahindra & Mahindra Limited,INE101A01026,NSE,Automobile and Auto Components,Automobile and Auto Components,M&M.NS,IN,NSE_MAINBOARD
M&MFIN,Mahindra & Mahindra Financial Services Limited,INE774D01024,NSE,Financial Services,Financial Services,M&MFIN.NS,IN,NSE_MAINBOARD
MAANALU,Maan Aluminium Limited,INE215I01027,NSE,Unclassified,Unclassified,MAANALU.NS,IN,NSE_MAINBOARD
MACPOWER,Macpower CNC Machines Limited,INE155Z01011,NSE,Unclassified,Unclassified,MACPOWER.NS,IN,NSE_MAINBOARD
MADHAV,Madhav Marbles and Granites Limited,INE925C01016,NSE,Unclassified,Unclassified,MADHAV.NS,IN,NSE_MAINBOARD
MADHAVIPL,Madhav Infra Projects Limited,INE631R01026,NSE,Unclassified,Unclassified,MADHAVIPL.NS,IN,NSE_MAINBOARD
MADHUCON,Madhucon Projects Limited,INE378D01032,NSE,Unclassified,Unclassified,MADHUCON.NS,IN,NSE_MAINBOARD
MADRASFERT,Madras Fertilizers Limited,INE414A01015,NSE,Unclassified,Unclassified,MADRASFERT.NS,IN,NSE_MAINBOARD
MAFATIND,Mafatlal Industries Limited,INE270B01035,NSE,Unclassified,Unclassified,MAFATIND.NS,IN,NSE_MAINBOARD
MAGADSUGAR,Magadh Sugar & Energy Limited,INE347W01011,NSE,Unclassified,Unclassified,MAGADSUGAR.NS,IN,NSE_MAINBOARD
MAGNUM,Magnum Ventures Limited,INE387I01016,NSE,Unclassified,Unclassified,MAGNUM.NS,IN,NSE_MAINBOARD
MAHABANK,Bank of Maharashtra,INE457A01014,NSE,Unclassified,Unclassified,MAHABANK.NS,IN,NSE_MAINBOARD
MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,INE843B01013,NSE,Unclassified,Unclassified,MAHAPEXLTD.NS,IN,NSE_MAINBOARD
MAHASTEEL,Mahamaya Steel Industries Limited,INE451L01014,NSE,Unclassified,Unclassified,MAHASTEEL.NS,IN,NSE_MAINBOARD
MAHEPC,Mahindra EPC Irrigation Limited,INE215D01010,NSE,Unclassified,Unclassified,MAHEPC.NS,IN,NSE_MAINBOARD
MAHESHWARI,Maheshwari Logistics Limited,INE263W01010,NSE,Unclassified,Unclassified,MAHESHWARI.NS,IN,NSE_MAINBOARD
MAHLIFE,Mahindra Lifespace Developers Limited,INE813A01018,NSE,Unclassified,Unclassified,MAHLIFE.NS,IN,NSE_MAINBOARD
MAHLOG,Mahindra Logistics Limited,INE766P01016,NSE,Unclassified,Unclassified,MAHLOG.NS,IN,NSE_MAINBOARD
MAHSCOOTER,Maharashtra Scooters Limited,INE288A01013,NSE,Unclassified,Unclassified,MAHSCOOTER.NS,IN,NSE_MAINBOARD
MAHSEAMLES,Maharashtra Seamless Limited,INE271B01025,NSE,Unclassified,Unclassified,MAHSEAMLES.NS,IN,NSE_MAINBOARD
MAITHANALL,Maithan Alloys Limited,INE683C01011,NSE,Unclassified,Unclassified,MAITHANALL.NS,IN,NSE_MAINBOARD
MAJESAUT,Majestic Auto Limited,INE201B01022,NSE,Unclassified,Unclassified,MAJESAUT.NS,IN,NSE_MAINBOARD
MALLCOM,Mallcom (India) Limited,INE389C01015,NSE,Unclassified,Unclassified,MALLCOM.NS,IN,NSE_MAINBOARD
MALUPAPER,Malu Paper Mills Limited,INE383H01017,NSE,Unclassified,Unclassified,MALUPAPER.NS,IN,NSE_MAINBOARD
MAMATA,Mamata Machinery Limited,INE0TO701015,NSE,Unclassified,Unclassified,MAMATA.NS,IN,NSE_MAINBOARD
MANAKALUCO,Manaksia Aluminium Company Limited,INE859Q01017,NSE,Unclassified,Unclassified,MANAKALUCO.NS,IN,NSE_MAINBOARD
MANAKCOAT,Manaksia Coated Metals & Industries Limited,INE830Q01018,NSE,Unclassified,Unclassified,MANAKCOAT.NS,IN,NSE_MAINBOARD
MANAKSIA,Manaksia Limited,INE015D01022,NSE,Unclassified,Unclassified,MANAKSIA.NS,IN,NSE_MAINBOARD
MANAKSTEEL,Manaksia Steels Limited,INE824Q01011,NSE,Unclassified,Unclassified,MANAKSTEEL.NS,IN,NSE_MAINBOARD
MANALIPETC,Manali Petrochemicals Limited,INE201A01024,NSE,Unclassified,Unclassified,MANALIPETC.NS,IN,NSE_MAINBOARD
MANAPPURAM,Manappuram Finance Limited,INE522D01027,NSE,Unclassified,Unclassified,MANAPPURAM.NS,IN,NSE_MAINBOARD
MANBA,Manba Finance Limited,INE939X01013,NSE,Unclassified,Unclassified,MANBA.NS,IN,NSE_MAINBOARD
MANCREDIT,Mangal Credit and Fincorp Limited,INE545L01039,NSE,Unclassified,Unclassified,MANCREDIT.NS,IN,NSE_MAINBOARD
MANGALAM,Mangalam Drugs And Organics Limited,INE584F01014,NSE,Unclassified,Unclassified,MANGALAM.NS,IN,NSE_MAINBOARD
MANGLMCEM,Mangalam Cement Limited,INE347A01017,NSE,Unclassified,Unclassified,MANGLMCEM.NS,IN,NSE_MAINBOARD
MANINDS,Man Industries (India) Limited,INE993A01026,NSE,Unclassified,Unclassified,MANINDS.NS,IN,NSE_MAINBOARD
MANINFRA,Man Infraconstruction Limited,INE949H01023,NSE,Unclassified,Unclassified,MANINFRA.NS,IN,NSE_MAINBOARD
MANKIND,Mankind Pharma Limited,INE634S01028,NSE,Healthcare,Healthcare,MANKIND.NS,IN,NSE_MAINBOARD
MANOMAY,Manomay Tex India Limited,INE784W01015,NSE,Unclassified,Unclassified,MANOMAY.NS,IN,NSE_MAINBOARD
MANORAMA,Manorama Industries Limited,INE00VM01036,NSE,Unclassified,Unclassified,MANORAMA.NS,IN,NSE_MAINBOARD
MANORG,Mangalam Organics Limited,INE370D01013,NSE,Unclassified,Unclassified,MANORG.NS,IN,NSE_MAINBOARD
MANUGRAPH,Manugraph India Limited,INE867A01022,NSE,Unclassified,Unclassified,MANUGRAPH.NS,IN,NSE_MAINBOARD
MANYAVAR,Vedant Fashions Limited,INE825V01034,NSE,Unclassified,Unclassified,MANYAVAR.NS,IN,NSE_MAINBOARD
MAPMYINDIA,C.E. Info Systems Limited,INE0BV301023,NSE,Unclassified,Unclassified,MAPMYINDIA.NS,IN,NSE_MAINBOARD
MARALOVER,Maral Overseas Limited,INE882A01013,NSE,Unclassified,Unclassified,MARALOVER.NS,IN,NSE_MAINBOARD
MARATHON,Marathon Nextgen Realty Limited,INE182D01020,NSE,Unclassified,Unclassified,MARATHON.NS,IN,NSE_MAINBOARD
MARICO,Marico Limited,INE196A01026,NSE,Fast Moving Consumer Goods,Fast Moving Consumer Goods,MARICO.NS,IN,NSE_MAINBOARD
MARINE,Marine Electricals (India) Limited,INE01JE01028,NSE,Unclassified,Unclassified,MARINE.NS,IN,NSE_MAINBOARD
MARKOLINES,Markolines Pavement Technologies Limited,INE0FW001016,NSE,Unclassified,Unclassified,MARKOLINES.NS,IN,NSE_MAINBOARD
MARKSANS,Marksans Pharma Limited,INE750C01026,NSE,Unclassified,Unclassified,MARKSANS.NS,IN,NSE_MAINBOARD
MARSONS,Marsons Limited,INE415B01044,NSE,Unclassified,Unclassified,MARSONS.NS,IN,NSE_MAINBOARD
MARUTI,Maruti Suzuki India Limited,INE585B01010,NSE,Automobile and Auto Components,Automobile and Auto Components,MARUTI.NS,IN,NSE_MAINBOARD
MASFIN,MAS Financial Services Limited,INE348L01012,NSE,Unclassified,Unclassified,MASFIN.NS,IN,NSE_MAINBOARD
MASKINVEST,Mask Investments Limited,INE885F01015,NSE,Unclassified,Unclassified,MASKINVEST.NS,IN,NSE_MAINBOARD
MASTEK,Mastek Limited,INE759A01021,NSE,Unclassified,Unclassified,MASTEK.NS,IN,NSE_MAINBOARD
MASTERTR,Master Trust Limited,INE677D01037,NSE,Unclassified,Unclassified,MASTERTR.NS,IN,NSE_MAINBOARD
MATRIMONY,Matrimony.Com Limited,INE866R01028,NSE,Unclassified,Unclassified,MATRIMONY.NS,IN,NSE_MAINBOARD
MAWANASUG,Mawana Sugars Limited,INE636A01039,NSE,Unclassified,Unclassified,MAWANASUG.NS,IN,NSE_MAINBOARD
MAXESTATES,Max Estates Limited,INE03EI01018,NSE,Unclassified,Unclassified,MAXESTATES.NS,IN,NSE_MAINBOARD
MAXHEALTH,Max Healthcare Institute Limited,INE027H01010,NSE,Healthcare,Healthcare,MAXHEALTH.NS,IN,NSE_MAINBOARD
MAXIND,Max India Limited,INE0CG601016,NSE,Unclassified,Unclassified,MAXIND.NS,IN,NSE_MAINBOARD
MAYURUNIQ,Mayur Uniquoters Ltd,INE040D01038,NSE,Unclassified,Unclassified,MAYURUNIQ.NS,IN,NSE_MAINBOARD
MAZDA,Mazda Limited,INE885E01042,NSE,Unclassified,Unclassified,MAZDA.NS,IN,NSE_MAINBOARD
MAZDOCK,Mazagon Dock Shipbuilders Limited,INE249Z01020,NSE,Capital Goods,Capital Goods,MAZDOCK.NS,IN,NSE_MAINBOARD
MBAPL,Madhya Bharat Agro Products Limited,INE900L01028,NSE,Unclassified,Unclassified,MBAPL.NS,IN,NSE_MAINBOARD
MBEL,M & B Engineering Limited,INE08N601015,NSE,Unclassified,Unclassified,MBEL.NS,IN,NSE_MAINBOARD
MBLINFRA,MBL Infrastructure Limited,INE912H01013,NSE,Unclassified,Unclassified,MBLINFRA.NS,IN,NSE_MAINBOARD
MCCHRLS-B,Mac Charles India Limited,INE435D01014,NSE,Unclassified,Unclassified,MCCHRLS-B.NS,IN,NSE_MAINBOARD
MCL,M TEK COPPER LIMITED,INE813V01022,NSE,Unclassified,Unclassified,MCL.NS,IN,NSE_MAINBOARD
MCLEODRUSS,Mcleod Russel India Limited,INE942G01012,NSE,Unclassified,Unclassified,MCLEODRUSS.NS,IN,NSE_MAINBOARD
MCLOUD,Magellanic Cloud Limited,INE613C01026,NSE,Unclassified,Unclassified,MCLOUD.NS,IN,NSE_MAINBOARD
MCX,Multi Commodity Exchange of India Limited,INE745G01043,NSE,Financial Services,Financial Services,MCX.NS,IN,NSE_MAINBOARD
MEDANTA,Global Health Limited,INE474Q01031,NSE,Unclassified,Unclassified,MEDANTA.NS,IN,NSE_MAINBOARD
MEDIASSIST,Medi Assist Healthcare Services Limited,INE456Z01021,NSE,Unclassified,Unclassified,MEDIASSIST.NS,IN,NSE_MAINBOARD
MEDICAMEQ,Medicamen Biotech Limited,INE646B01010,NSE,Unclassified,Unclassified,MEDICAMEQ.NS,IN,NSE_MAINBOARD
MEDICO,Medico Remedies Limited,INE630Y01024,NSE,Unclassified,Unclassified,MEDICO.NS,IN,NSE_MAINBOARD
MEDPLUS,Medplus Health Services Limited,INE804L01022,NSE,Unclassified,Unclassified,MEDPLUS.NS,IN,NSE_MAINBOARD
MEESHO,Meesho Limited,INE0VDM01015,NSE,Unclassified,Unclassified,MEESHO.NS,IN,NSE_MAINBOARD
MEGASTAR,Megastar Foods Limited,INE00EM01016,NSE,Unclassified,Unclassified,MEGASTAR.NS,IN,NSE_MAINBOARD
MEIL,Mangal Electrical Industries Limited,INE0PKD01011,NSE,Unclassified,Unclassified,MEIL.NS,IN,NSE_MAINBOARD
MENNPIS,Menon Pistons Limited,INE650G01029,NSE,Unclassified,Unclassified,MENNPIS.NS,IN,NSE_MAINBOARD
MENONBE,Menon Bearings Limited,INE071D01033,NSE,Unclassified,Unclassified,MENONBE.NS,IN,NSE_MAINBOARD
MEP,MEP Infrastructure Developers Limited,INE776I01010,NSE,Unclassified,Unclassified,MEP.NS,IN,NSE_MAINBOARD
MERCANTILE,Mercantile Ventures Limited,INE689O01013,NSE,Unclassified,Unclassified,MERCANTILE.NS,IN,NSE_MAINBOARD
MERCURYEV,Mercury Ev-Tech Limited,INE763M01028,NSE,Unclassified,Unclassified,MERCURYEV.NS,IN,NSE_MAINBOARD
METROBRAND,Metro Brands Limited,INE317I01021,NSE,Unclassified,Unclassified,METROBRAND.NS,IN,NSE_MAINBOARD
METROGLOBL,Metroglobal Limited,INE085D01033,NSE,Unclassified,Unclassified,METROGLOBL.NS,IN,NSE_MAINBOARD
METROPOLIS,Metropolis Healthcare Limited,INE112L01020,NSE,Unclassified,Unclassified,METROPOLIS.NS,IN,NSE_MAINBOARD
MFML,Mahalaxmi Fabric Mills Limited,INE0US801024,NSE,Unclassified,Unclassified,MFML.NS,IN,NSE_MAINBOARD
MFSL,Max Financial Services Limited,INE180A01020,NSE,Financial Services,Financial Services,MFSL.NS,IN,NSE_MAINBOARD
MGEL,Mangalam Global Enterprise Limited,INE0APB01032,NSE,Unclassified,Unclassified,MGEL.NS,IN,NSE_MAINBOARD
MGL,Mahanagar Gas Limited,INE002S01010,NSE,Unclassified,Unclassified,MGL.NS,IN,NSE_MAINBOARD
MHLXMIRU,Mahalaxmi Rubtech Limited,INE112D01035,NSE,Unclassified,Unclassified,MHLXMIRU.NS,IN,NSE_MAINBOARD
MHRIL,Mahindra Holidays & Resorts India Limited,INE998I01010,NSE,Unclassified,Unclassified,MHRIL.NS,IN,NSE_MAINBOARD
MICEL,MIC Electronics Limited,INE287C01037,NSE,Unclassified,Unclassified,MICEL.NS,IN,NSE_MAINBOARD
MIDHANI,Mishra Dhatu Nigam Limited,INE099Z01011,NSE,Unclassified,Unclassified,MIDHANI.NS,IN,NSE_MAINBOARD
MIDWESTLTD,Midwest Limited,INE0XAD01024,NSE,Unclassified,Unclassified,MIDWESTLTD.NS,IN,NSE_MAINBOARD
MINDACORP,Minda Corporation Limited,INE842C01021,NSE,Unclassified,Unclassified,MINDACORP.NS,IN,NSE_MAINBOARD
MINDTECK,Mindteck (India) Limited,INE110B01017,NSE,Unclassified,Unclassified,MINDTECK.NS,IN,NSE_MAINBOARD
MIRZAINT,Mirza International Limited,INE771A01026,NSE,Unclassified,Unclassified,MIRZAINT.NS,IN,NSE_MAINBOARD
MITCON,MITCON Consultancy & Engineering Services Limited,INE828O01033,NSE,Unclassified,Unclassified,MITCON.NS,IN,NSE_MAINBOARD
MITTAL,Mittal Life Style Limited,INE997Y01027,NSE,Unclassified,Unclassified,MITTAL.NS,IN,NSE_MAINBOARD
MKPL,M K Proteins Limited,INE964W01021,NSE,Unclassified,Unclassified,MKPL.NS,IN,NSE_MAINBOARD
MMFL,MM Forgings Limited,INE227C01017,NSE,Unclassified,Unclassified,MMFL.NS,IN,NSE_MAINBOARD
MMP,MMP Industries Limited,INE511Y01018,NSE,Unclassified,Unclassified,MMP.NS,IN,NSE_MAINBOARD
MMTC,MMTC Limited,INE123F01029,NSE,Unclassified,Unclassified,MMTC.NS,IN,NSE_MAINBOARD
MMWL,Media Matrix Worldwide Limited,INE200D01020,NSE,Unclassified,Unclassified,MMWL.NS,IN,NSE_MAINBOARD
MOBIKWIK,One Mobikwik Systems Limited,INE0HLU01028,NSE,Unclassified,Unclassified,MOBIKWIK.NS,IN,NSE_MAINBOARD
MODINATUR,Modi Naturals Limited,INE537F01012,NSE,Unclassified,Unclassified,MODINATUR.NS,IN,NSE_MAINBOARD
MODIRUBBER,Modi Rubber Limited,INE832A01018,NSE,Unclassified,Unclassified,MODIRUBBER.NS,IN,NSE_MAINBOARD
MODIS,Modis Navnirman Limited,INE0L0L01012,NSE,Unclassified,Unclassified,MODIS.NS,IN,NSE_MAINBOARD
MODISONLTD,MODISON LIMITED,INE737D01021,NSE,Unclassified,Unclassified,MODISONLTD.NS,IN,NSE_MAINBOARD
MODTHREAD,Modern Threads (India) Limited,INE794W01014,NSE,Unclassified,Unclassified,MODTHREAD.NS,IN,NSE_MAINBOARD
MOHITIND,Mohit Industries Limited,INE954E01012,NSE,Unclassified,Unclassified,MOHITIND.NS,IN,NSE_MAINBOARD
MOIL,MOIL Limited,INE490G01020,NSE,Unclassified,Unclassified,MOIL.NS,IN,NSE_MAINBOARD
MOKSH,Moksh Ornaments Limited,INE514Y01020,NSE,Unclassified,Unclassified,MOKSH.NS,IN,NSE_MAINBOARD
MOL,Meghmani Organics Limited,INE0CT101020,NSE,Unclassified,Unclassified,MOL.NS,IN,NSE_MAINBOARD
MOLDTECH,Mold-Tek Technologies Limited,INE835B01035,NSE,Unclassified,Unclassified,MOLDTECH.NS,IN,NSE_MAINBOARD
MOLDTKPAC,Mold-Tek Packaging Limited,INE893J01029,NSE,Unclassified,Unclassified,MOLDTKPAC.NS,IN,NSE_MAINBOARD
MONARCH,Monarch Networth Capital Limited,INE903D01011,NSE,Unclassified,Unclassified,MONARCH.NS,IN,NSE_MAINBOARD
MONEYBOXX,Moneyboxx Finance Limited,INE296Q01012,NSE,Unclassified,Unclassified,MONEYBOXX.NS,IN,NSE_MAINBOARD
MONTECARLO,Monte Carlo Fashions Limited,INE950M01013,NSE,Unclassified,Unclassified,MONTECARLO.NS,IN,NSE_MAINBOARD
MOREPENLAB,Morepen Laboratories Limited,INE083A01026,NSE,Unclassified,Unclassified,MOREPENLAB.NS,IN,NSE_MAINBOARD
MOSCHIP,Moschip Technologies Limited,INE935B01025,NSE,Unclassified,Unclassified,MOSCHIP.NS,IN,NSE_MAINBOARD
MOTHERSON,Samvardhana Motherson International Limited,INE775A01035,NSE,Automobile and Auto Components,Automobile and Auto Components,MOTHERSON.NS,IN,NSE_MAINBOARD
MOTILALOFS,Motilal Oswal Financial Services Limited,INE338I01027,NSE,Financial Services,Financial Services,MOTILALOFS.NS,IN,NSE_MAINBOARD
MOTISONS,Motisons Jewellers Limited,INE0FRK01020,NSE,Unclassified,Unclassified,MOTISONS.NS,IN,NSE_MAINBOARD
MOTOGENFIN,The Motor & General Finance Limited,INE861B01023,NSE,Unclassified,Unclassified,MOTOGENFIN.NS,IN,NSE_MAINBOARD
MPHASIS,MphasiS Limited,INE356A01018,NSE,Information Technology,Information Technology,MPHASIS.NS,IN,NSE_MAINBOARD
MPSLTD,MPS Limited,INE943D01017,NSE,Unclassified,Unclassified,MPSLTD.NS,IN,NSE_MAINBOARD
MRF,MRF Limited,INE883A01011,NSE,Automobile and Auto Components,Automobile and Auto Components,MRF.NS,IN,NSE_MAINBOARD
MRPL,Mangalore Refinery and Petrochemicals Limited,INE103A01014,NSE,Unclassified,Unclassified,MRPL.NS,IN,NSE_MAINBOARD
MSPL,MSP Steel & Power Limited,INE752G01015,NSE,Unclassified,Unclassified,MSPL.NS,IN,NSE_MAINBOARD
MSTCLTD,Mstc Limited,INE255X01014,NSE,Unclassified,Unclassified,MSTCLTD.NS,IN,NSE_MAINBOARD
MSUMI,Motherson Sumi Wiring India Limited,INE0FS801015,NSE,Unclassified,Unclassified,MSUMI.NS,IN,NSE_MAINBOARD
MTARTECH,Mtar Technologies Limited,INE864I01014,NSE,Unclassified,Unclassified,MTARTECH.NS,IN,NSE_MAINBOARD
MTEDUCARE,MT Educare Limited,INE472M01018,NSE,Unclassified,Unclassified,MTEDUCARE.NS,IN,NSE_MAINBOARD
MTNL,Mahanagar Telephone Nigam Limited,INE153A01019,NSE,Unclassified,Unclassified,MTNL.NS,IN,NSE_MAINBOARD
MUFIN,Mufin Green Finance Limited,INE08KJ01020,NSE,Unclassified,Unclassified,MUFIN.NS,IN,NSE_MAINBOARD
MUFTI,Credo Brands Marketing Limited,INE220Q01020,NSE,Unclassified,Unclassified,MUFTI.NS,IN,NSE_MAINBOARD
MUKANDLTD,Mukand Limited,INE304A01026,NSE,Unclassified,Unclassified,MUKANDLTD.NS,IN,NSE_MAINBOARD
MUKKA,Mukka Proteins Limited,INE0CG401037,NSE,Unclassified,Unclassified,MUKKA.NS,IN,NSE_MAINBOARD
MUKTAARTS,Mukta Arts Limited,INE374B01019,NSE,Unclassified,Unclassified,MUKTAARTS.NS,IN,NSE_MAINBOARD
MUNJALAU,Munjal Auto Industries Limited,INE672B01032,NSE,Unclassified,Unclassified,MUNJALAU.NS,IN,NSE_MAINBOARD
MUNJALSHOW,Munjal Showa Limited,INE577A01027,NSE,Unclassified,Unclassified,MUNJALSHOW.NS,IN,NSE_MAINBOARD
MURUDCERA,Murudeshwar Ceramics Limited,INE692B01014,NSE,Unclassified,Unclassified,MURUDCERA.NS,IN,NSE_MAINBOARD
MUTHOOTCAP,Muthoot Capital Services Limited,INE296G01013,NSE,Unclassified,Unclassified,MUTHOOTCAP.NS,IN,NSE_MAINBOARD
MUTHOOTFIN,Muthoot Finance Limited,INE414G01012,NSE,Financial Services,Financial Services,MUTHOOTFIN.NS,IN,NSE_MAINBOARD
MUTHOOTMF,Muthoot Microfin Limited,INE046W01019,NSE,Unclassified,Unclassified,MUTHOOTMF.NS,IN,NSE_MAINBOARD
MVGJL,Manoj Vaibhav Gems N Jewellers Limited,INE0KNT01012,NSE,Unclassified,Unclassified,MVGJL.NS,IN,NSE_MAINBOARD
MWL,Mangalam Worldwide Limited,INE0JYY01029,NSE,Unclassified,Unclassified,MWL.NS,IN,NSE_MAINBOARD
NACLIND,NACL Industries Limited,INE295D01020,NSE,Unclassified,Unclassified,NACLIND.NS,IN,NSE_MAINBOARD
NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,INE245I01016,NSE,Unclassified,Unclassified,NAGREEKCAP.NS,IN,NSE_MAINBOARD
NAGREEKEXP,Nagreeka Exports Limited,INE123B01028,NSE,Unclassified,Unclassified,NAGREEKEXP.NS,IN,NSE_MAINBOARD
NAHARCAP,Nahar Capital and Financial Services Limited,INE049I01012,NSE,Unclassified,Unclassified,NAHARCAP.NS,IN,NSE_MAINBOARD
NAHARINDUS,Nahar Industrial Enterprises Limited,INE289A01011,NSE,Unclassified,Unclassified,NAHARINDUS.NS,IN,NSE_MAINBOARD
NAHARPOLY,Nahar Poly Films Limited,INE308A01027,NSE,Unclassified,Unclassified,NAHARPOLY.NS,IN,NSE_MAINBOARD
NAHARSPING,Nahar Spinning Mills Limited,INE290A01027,NSE,Unclassified,Unclassified,NAHARSPING.NS,IN,NSE_MAINBOARD
NAM-INDIA,Nippon Life India Asset Management Limited,INE298J01013,NSE,Unclassified,Unclassified,NAM-INDIA.NS,IN,NSE_MAINBOARD
NARMADA,Narmada Agrobase Limited,INE117Z01011,NSE,Unclassified,Unclassified,NARMADA.NS,IN,NSE_MAINBOARD
NATCAPSUQ,Natural Capsules Limited,INE936B01015,NSE,Unclassified,Unclassified,NATCAPSUQ.NS,IN,NSE_MAINBOARD
NATCOPHARM,Natco Pharma Limited,INE987B01026,NSE,Unclassified,Unclassified,NATCOPHARM.NS,IN,NSE_MAINBOARD
NATHBIOGEN,Nath Bio-Genes (India) Limited,INE448G01010,NSE,Unclassified,Unclassified,NATHBIOGEN.NS,IN,NSE_MAINBOARD
NATIONALUM,National Aluminium Company Limited,INE139A01034,NSE,Metals & Mining,Metals & Mining,NATIONALUM.NS,IN,NSE_MAINBOARD
NATIONSTD,National Standard (India) Limited,INE166R01015,NSE,Unclassified,Unclassified,NATIONSTD.NS,IN,NSE_MAINBOARD
NAUKRI,Info Edge (India) Limited,INE663F01032,NSE,Consumer Services,Consumer Services,NAUKRI.NS,IN,NSE_MAINBOARD
NAVA,NAVA LIMITED,INE725A01030,NSE,Unclassified,Unclassified,NAVA.NS,IN,NSE_MAINBOARD
NAVINFLUOR,Navin Fluorine International Limited,INE048G01026,NSE,Unclassified,Unclassified,NAVINFLUOR.NS,IN,NSE_MAINBOARD
NAVKARCORP,Navkar Corporation Limited,INE278M01019,NSE,Unclassified,Unclassified,NAVKARCORP.NS,IN,NSE_MAINBOARD
